chr	start	end	Gene	Peak_type	Cluster	Accessibility_2-cell	Accessibility_4-cell	Accessibility_8-cell	Accessibility_Morula	source_file	source_sheet
chr8	41676065	41676810	ANK1	distal	6	-0.6160111460000001	-0.176277545	0.017642506999999998	1.332348965	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	41510945	41511974	ANK1	distal	6	0.390999592	0.057425783	0.32704329600000004	-0.939341676	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	41692098	41692606	ANK1	distal	6	0.459788016	0.39524729	0.143572332	-0.45748603	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	41676150	41676843	ANK1	distal	6	0.6344008839999999	-0.08505009699999999	0.229115365	-0.270992575	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	41753473	41755288	ANK1	distal	6	-0.834534243	0.6717980640000001	-0.025674824	1.234652605	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	41648060	41648436	ANK1	distal	6	0.537450014	1.98129644	-0.20729489899999998	-0.735314096	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr20	10015367	10016090	ANKEF1	promoter	6	-0.841352725	-0.48409827299999997	1.3697899580000001	0.09031521099999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	139926759	1399282751	ANKHD1	distal	3	-0.657509599	-0.002084845	0.28695379600000004	1.144178627	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	139936545	139937546	ANKHD1	distal	3	0.390309196	-0.68949335	0.7105037809999999	-0.130064131	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	139936800	139937755	ANKHD1	distal	3	-0.9224221770000001	1.478261529	0.632166949	0.192205347	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	113258297	113258996	ANKK1	promoter	1	0.243918895	-1.023522128	-1.110288954	0.016611127	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17407848	17408231	ANKLE1	distal	2	-0.8939581059999999	-0.507264088	-0.286270103	-0.511332521	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17404296	17405365	ANKLE1	distal	2	1.154857	-1.137594247	0.258594807	-1.213130315	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17392243	17393867	ANKLE1	promoter	2	0.358394671	-0.628862438	0.209614062	-0.061328714000000006	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	133344885	133345330	ANKLE2	distal	6	-0.678577236	0.960784437	0.723578108	-0.40532830799999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	133337380	133339209	ANKLE2	distal	6	0.830489323	-0.054508243	0.44453610299999996	-0.184362655	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	92680858	92681542	ANKRD1	distal	6	-1.264758939	-0.824480203	0.31612308	0.8299678109999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	92689820	92691337	ANKRD1	distal	6	-0.19824192300000001	-1.405891175	-1.330720353	0.6896229979999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	92685302	92685810	ANKRD1	distal	6	-0.52691407	-0.173483942	-0.017623238	2.079638633	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89557952	89558607	ANKRD11	distal	6	-0.250633769	0.907964485	0.93013189	-0.684374846	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89370642	89371332	ANKRD11	distal	6	0.6876411159999999	-0.843851547	2.064653462	0.27311478	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89556508	89557756	ANKRD11	distal	6	-0.545032727	-0.14774049	0.825978483	-0.251436805	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89409851	89410766	ANKRD11	distal	6	-0.23199080600000002	0.064520446	-0.22574274800000002	-0.42428826299999994	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89520084	89520453	ANKRD11	distal	6	0.47857625600000003	1.709797629	-1.238218202	-1.057332161	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89555587	895561411	ANKRD11	distal	6	-0.282653534	0.25578304	-0.15851161800000002	0.5881834420000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89355835	89356600	ANKRD11	distal	6	-0.9320066379999999	-0.8847382509999999	-0.284418077	1.258525847	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89423455	89424347	ANKRD11	distal	6	0.39422374600000004	-0.443609817	-0.8871240429999999	-0.650127059	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89471843	89472752	ANKRD11	distal	6	-0.407208325	-0.255961198	-0.477230941	0.42746349200000006	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89449217	89450455	ANKRD11	distal	6	-0.176685282	-0.982441383	0.34842439	0.064033115	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89558048	89559187	ANKRD11	distal	6	-0.544002365	0.579358273	-0.357714852	-0.521737914	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89496964	89498029	ANKRD11	distal	6	0.035238599	-1.0934942909999998	-1.310829009	0.048613909000000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89435634	89437461	ANKRD11	distal	6	-0.103221837	-0.924514237	0.221630883	0.743611648	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89540194	89540787	ANKRD11	distal	6	-0.00441387	-1.1925555	-0.6144850860000001	-0.6225729320000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89388431	89389769	ANKRD11	distal	6	-0.600846613	-1.024399068	-0.010139625	1.4242167159999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	110485768	1104868291	ANKRD13A	distal	2	0.107849576	-0.163151713	0.069895075	-0.99991939	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	110486100	110487012	ANKRD13A	distal	2	-0.07911106799999999	-0.49161414600000003	1.0632989309999998	0.39672152200000005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	67055717	67057404	ANKRD13D	promoter	4	-0.64744199	-0.187506568	0.643436834	0.494495054	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	67068979	67072437	ANKRD13D	distal	4	-0.388474228	-0.342906135	-0.314551466	0.202332178	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	67077609	67079973	ANKRD13D	distal	4	0.22943047800000002	-0.33661571	0.039602032999999995	-0.362582178	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	5930586	5933007	ANKRD16	promoter	3	0.612774185	-0.032042934	0.8323312759999999	-0.445490176	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	5930799	5933075	ANKRD16	distal	3	-0.696279394	-0.256493072	0.821374165	1.172690056	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr10	5895329	5895976	ANKRD16	distal	3	-0.016089561999999998	0.039142036	0.196757236	0.872028962	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	73969698	73970239	ANKRD17	distal	6	-0.301866638	-0.6822341590000001	0.024642187000000003	1.730502936	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	74123852	74125608	ANKRD17	distal	6	-0.998516489	-0.437038641	0.939080958	0.5269393929999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	73989614	73990425	ANKRD17	distal	6	-0.672097756	-0.00731476	1.053577024	2.014735724	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	74123486	74125490	ANKRD17	distal	6	-0.353128934	-1.515363026	-0.11725375099999999	-0.12440838800000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	73934752	739363311	ANKRD17	distal	6	-1.368219216	0.708264847	-0.7851767390000001	-1.080611258	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	33523445	33524709	ANKRD18B	promoter	1	-0.056476147000000004	0.226410967	-0.8465136259999999	0.908346027	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	97522828	975258231	ANKRD23	distal	1	-0.19580994	-0.221835605	0.938111171	-1.075843885	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	97533565	97535104	ANKRD23	distal	1	-0.195297673	0.015199398000000001	1.857716801	0.368829554	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	4233140	4233900	ANKRD24	distal	6	-0.29491110800000003	0.308432941	0.45550107700000003	1.158112918	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	4208618	4209146	ANKRD24	distal	6	-1.013544856	0.850430303	0.723589466	-0.127276276	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	4217378	4218076	ANKRD24	distal	6	0.6413951920000001	0.139843291	-1.214916581	-1.4002230930000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	33165630	33168192	ANKRD27	distal	6	-0.652455253	1.745572163	-0.124351868	-0.865224743	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	33144066	33144779	ANKRD27	distal	6	-0.09256387099999999	0.054550402000000005	-0.465239799	-0.7709279590000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	33165437	33166748	ANKRD27	promoter	6	-0.429965251	0.041917819	-0.541397514	0.465901932	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	33142664	33143499	ANKRD27	distal	6	1.4538500730000001	-0.307903834	-0.58942027	-1.217867966	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	21187472	21187946	ANKRD29	distal	1	0.565232163	-1.260002093	-0.430604335	0.284350733	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	21192270	21192900	ANKRD29	distal	1	0.567108291	-0.822606163	-0.6239471910000001	-0.82841845	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr18	21235939	21236238	ANKRD29	distal	1	-0.72869049	-0.568392157	1.952693089	1.23059993	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	133013760	133015981	ANKRD30BL	promoter	2	0.395572005	1.500653632	0.268769349	-0.9741221109999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10562707	10566317	ANKRD33B	distal	4	-0.121563163	0.766519466	0.084469355	-1.240575388	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10627730	10628326	ANKRD33B	distal	4	-0.167908854	0.518416298	-0.30053073399999997	1.25038907	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10559831	10560445	ANKRD33B	distal	4	-0.661003625	-0.649243311	-0.264309296	1.793258658	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10568630	10569856	ANKRD33B	distal	4	0.352932198	-0.361590707	-0.711533874	0.612018501	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10590606	10591169	ANKRD33B	distal	4	-1.037795855	-0.674406594	-0.15634758099999999	1.411035	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	10649879	10650344	ANKRD33B	distal	4	0.235642573	-0.399015191	-0.603021771	0.712806107	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	48784388	48785448	ANKRD40	distal	1	-0.679699369	0.34704802700000004	-0.188141465	0.9142319	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	48784443	48785611	ANKRD40	promoter	1	-0.970020833	-0.568159596	1.047848292	0.134650076	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	125632844	125634868	ANKRD50	distal	5	-0.884710345	-0.11996254699999999	0.217286943	-0.319567576	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	125607313	125607957	ANKRD50	distal	5	-0.777490102	-0.318651173	0.805911879	0.483806012	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56661378	56662132	ANKRD52	distal	5	-0.37028245	0.235888945	2.189558974	-0.161964486	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56650903	56652540	ANKRD52	promoter	5	0.39292859799999996	0.443907712	-0.59230773	-0.8654432870000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56659343	56659791	ANKRD52	distal	5	-0.620420052	1.5930658580000001	1.082182073	0.385071695	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	71204196	71204706	ANKRD53	promoter	2	-0.248571572	-0.692548488	-1.02199417	-0.15168055	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr22	38240073	38240925	ANKRD54	promoter	4	-0.071230168	-0.35072606	1.0211633629999999	0.7825213809999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	55452977	55453676	ANKRD55	distal	4	-0.814676257	-0.49388008	0.5689739460000001	1.81360987	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	55450233	55451897	ANKRD55	distal	4	-0.423936005	-0.86172746	0.030160633	2.196154816	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	55440094	55441379	ANKRD55	distal	4	-0.674242007	-0.8763536670000001	0.426629559	1.4262706969999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	55419430	55420217	ANKRD55	distal	4	-0.402512131	-0.63310091	-1.022528331	1.14771009	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	55523666	55524874	ANKRD55	distal	4	-0.205811948	2.176582496	-0.44349099700000005	-0.7107714690000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	55384612	55385683	ANKRD55	distal	4	-0.8408019990000001	-0.442561041	-0.266939012	2.224328531	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	102982851	102984226	ANKRD9	distal	4	-0.6774177690000001	-0.081648838	0.18108191899999998	-0.23714909	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	34918324	34918816	ANKS1A	distal	2	-0.165678629	-0.21344079100000002	-0.330863758	-1.672705219	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	34855190	34857846	ANKS1A	promoter	2	-0.906880934	0.205288955	1.476969686	0.392368847	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	34966428	34967064	ANKS1A	distal	2	-0.343799404	-0.987549065	-0.882830294	0.624223827	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	34991891	34993078	ANKS1A	distal	2	0.28164800100000004	-0.680649669	-0.562920299	1.6206300009999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	34986915	34987609	ANKS1A	distal	2	-0.339410989	0.17414591399999999	-0.7050548659999999	2.097571775	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	35047875	35049526	ANKS1A	distal	2	0.48342954200000005	-1.1403378290000001	-0.088008697	-0.925409163	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	101554605	101555178	ANKS6	promoter	6	-0.476146743	0.658730782	0.067178733	0.56031811	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	101558170	101559236	ANKS6	distal	6	1.519617424	0.475248434	-0.607302806	-0.162768719	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	101554432	101555128	ANKS6	distal	6	0.8977629	-0.369349969	0.54894511	1.123834608	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	101543851	101544708	ANKS6	distal	6	0.658054781	-1.1747233670000001	0.074939466	-0.396411995	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	101553416	101554176	ANKS6	distal	6	-0.276869267	0.649101744	0.941679305	1.59131387	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	149530123	149531853	ANKUB1	distal	5	-0.6278920179999999	-0.14063363199999998	0.95458251	0.5489707970000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	149470048	149471091	ANKUB1	distal	5	-0.595950206	0.091637911	0.264080145	1.9554142780000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	149687613	149689752	ANKUB1	distal	5	0.374922756	-0.054123227999999995	0.714495343	0.277545362	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	220107670	2201082891	ANKZF1	distal	3	-0.18894800899999997	2.01438898	0.12575255	0.23561823	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	220109852	220110744	ANKZF1	distal	3	0.45557733799999994	-0.357059584	0.571453349	0.305501642	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	220109531	220110627	ANKZF1	distal	3	-0.7454696999999999	0.565451126	0.757520585	1.3145001029999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242156579	242157322	ANO7	distal	6	0.08940787	0.134380411	-0.490137075	0.43925539799999996	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242162927	242163393	ANO7	distal	6	-0.12745467800000002	0.378736334	-0.675069785	-0.947787895	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242166134	242166580	ANO7	distal	6	0.58471711	-1.0327361529999999	-1.150568752	0.186753697	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242140522	242142900	ANO7	distal	6	0.7600198	-0.297051717	-0.474320334	-1.31612614	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242126114	242127074	ANO7	promoter	6	0.931375477	-0.098501805	-0.79933929	0.310650742	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242157646	242157963	ANO7	distal	6	0.640898179	-0.9568179990000001	1.4219161980000001	0.257024794	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242163104	242163658	ANO7	distal	6	1.0348610120000001	-0.21901966399999998	-1.640774978	0.169007198	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242138145	242140112	ANO7	distal	6	0.694833466	-0.231997007	-0.8460987940000001	-0.30169968199999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242150556	242151269	ANO7	distal	6	0.26982607399999997	-1.149467797	-1.472313189	0.908928627	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	242135007	242135457	ANO7	distal	6	0.667929821	0.290499303	-1.5656127569999998	0.40294941	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	69109482	691137791	ANP32A	distal	1	-0.894126917	-0.633793908	1.193175514	0.8068818870000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	69113087	69113849	ANP32A	distal	1	-0.7648712959999999	0.742418838	-0.043252344000000005	-0.39479984700000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	69081444	69082944	ANP32A	promoter	1	-0.000357922	0.050058157	-1.026927138	0.7115133690000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	69087563	69088275	ANP32A	distal	1	-0.7486389720000001	-0.13151132599999998	0.140638504	-0.29258636600000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	100744689	100747839	ANP32B	distal	1	-0.856147166	0.9306244909999999	-0.00072573	-0.417457122	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	100745076	100747881	ANP32B	promoter	1	-0.689659143	-0.162138211	1.130756772	0.760435998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	90345580	90346367	ANPEP	distal	4	0.9256752509999999	-0.393615386	-1.5582268540000002	0.364354784	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	90344604	90345504	ANPEP	distal	4	0.573143973	0.10561279	-1.395471493	-0.428996565	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	90355277	90355690	ANPEP	distal	4	-0.078217948	0.311498188	-1.130091664	-1.214670931	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	90333651	90334436	ANPEP	distal	4	0.691825428	0.12872491	-0.925688375	-0.076038062	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	90355916	90358636	ANPEP	distal	4	0.854915456	-1.367315394	-1.307203785	-0.486775833	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	90359888	90360237	ANPEP	distal	4	0.321074315	-0.28875079600000003	-0.430490662	2.101940826	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	69404279	69405908	ANTXR1	distal	2	-1.0679741870000001	-0.338384874	-0.016640079	-0.52881327	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	69437891	69438592	ANTXR1	distal	2	-0.395245267	-0.82933832	0.556922161	2.199773131	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	81036659	81037327	ANTXR2	distal	3	-0.028416996	0.244891019	0.5714711029999999	-0.294137842	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	80993139	80994866	ANTXR2	distal	3	0.7601952059999999	-0.37796618200000004	-0.149645177	-1.206717421	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	80885680	80886138	ANTXR2	promoter	3	-0.662090009	0.49220156600000003	-1.3436427080000002	-0.155732501	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60654678	60655289	ANXA2	distal	4	0.479343897	-0.292830429	0.127306159	1.962053329	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60684949	60686647	ANXA2	distal	4	-0.155175044	0.539999961	-1.009634728	0.619256624	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60683073	60684386	ANXA2	distal	4	-0.752588459	0.24212622600000003	0.162307623	1.4763803640000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60675285	60676025	ANXA2	distal	4	-0.8098131270000001	1.125474185	-0.232211671	0.25743699999999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60688352	60691130	ANXA2	distal	4	-0.39325724	0.540109373	-0.555449065	0.42550766100000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60686115	60687217	ANXA2	distal	4	-0.16457206300000002	1.0869659870000001	-0.329763042	0.182236462	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60642229	60642714	ANXA2	promoter	4	-0.829747563	0.279835047	0.8044874809999999	1.6120430780000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	60671579	60672571	ANXA2	distal	4	1.144304578	-0.9203963359999999	-0.050585102	0.493938826	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	79488114	79489203	ANXA3	distal	1	-0.828892078	0.092416211	-1.082856654	2.0870798109999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
