source	top_k	iteration	random_mean
8cell_2pn	100	177	0.21
8cell_2pn	100	178	0.3
8cell_2pn	100	179	0.28
8cell_2pn	100	180	0.16
8cell_2pn	100	181	0.17
8cell_2pn	100	182	0.28
8cell_2pn	100	183	0.17
8cell_2pn	100	184	0.14
8cell_2pn	100	185	0.24
8cell_2pn	100	186	0.25
8cell_2pn	100	187	0.23
8cell_2pn	100	188	0.28
8cell_2pn	100	189	0.19
8cell_2pn	100	190	0.23
8cell_2pn	100	191	0.24
8cell_2pn	100	192	0.2
8cell_2pn	100	193	0.22
8cell_2pn	100	194	0.25
8cell_2pn	100	195	0.26
8cell_2pn	100	196	0.27
8cell_2pn	100	197	0.29
8cell_2pn	100	198	0.26
8cell_2pn	100	199	0.23
8cell_2pn	100	200	0.17
8cell_2pn	100	201	0.23
8cell_2pn	100	202	0.32
8cell_2pn	100	203	0.23
8cell_2pn	100	204	0.27
8cell_2pn	100	205	0.15
8cell_2pn	100	206	0.19
8cell_2pn	100	207	0.23
8cell_2pn	100	208	0.2
8cell_2pn	100	209	0.22
8cell_2pn	100	210	0.3
8cell_2pn	100	211	0.26
8cell_2pn	100	212	0.21
8cell_2pn	100	213	0.19
8cell_2pn	100	214	0.21
8cell_2pn	100	215	0.25
8cell_2pn	100	216	0.26
8cell_2pn	100	217	0.17
8cell_2pn	100	218	0.27
8cell_2pn	100	219	0.21
8cell_2pn	100	220	0.32
8cell_2pn	100	221	0.25
8cell_2pn	100	222	0.26
8cell_2pn	100	223	0.25
8cell_2pn	100	224	0.27
8cell_2pn	100	225	0.25
8cell_2pn	100	226	0.21
8cell_2pn	100	227	0.25
8cell_2pn	100	228	0.26
8cell_2pn	100	229	0.22
8cell_2pn	100	230	0.23
8cell_2pn	100	231	0.26
8cell_2pn	100	232	0.3
8cell_2pn	100	233	0.26
8cell_2pn	100	234	0.23
8cell_2pn	100	235	0.22
8cell_2pn	100	236	0.18
8cell_2pn	100	237	0.23
8cell_2pn	100	238	0.24
8cell_2pn	100	239	0.3
8cell_2pn	100	240	0.25
8cell_2pn	100	241	0.28
8cell_2pn	100	242	0.28
8cell_2pn	100	243	0.18
8cell_2pn	100	244	0.22
8cell_2pn	100	245	0.23
8cell_2pn	100	246	0.24
8cell_2pn	100	247	0.23
8cell_2pn	100	248	0.24
8cell_2pn	100	249	0.19
8cell_2pn	100	250	0.3
8cell_2pn	100	251	0.2
8cell_2pn	100	252	0.26
8cell_2pn	100	253	0.24
8cell_2pn	100	254	0.28
8cell_2pn	100	255	0.21
8cell_2pn	100	256	0.26
8cell_2pn	100	257	0.18
8cell_2pn	100	258	0.22
8cell_2pn	100	259	0.25
8cell_2pn	100	260	0.26
8cell_2pn	100	261	0.23
8cell_2pn	100	262	0.16
8cell_2pn	100	263	0.22
8cell_2pn	100	264	0.26
8cell_2pn	100	265	0.21
8cell_2pn	100	266	0.27
8cell_2pn	100	267	0.32
8cell_2pn	100	268	0.21
8cell_2pn	100	269	0.24
8cell_2pn	100	270	0.24
8cell_2pn	100	271	0.15
8cell_2pn	100	272	0.24
8cell_2pn	100	273	0.27
8cell_2pn	100	274	0.26
8cell_2pn	100	275	0.26
8cell_2pn	100	276	0.27
8cell_2pn	100	277	0.26
8cell_2pn	100	278	0.15
8cell_2pn	100	279	0.26
8cell_2pn	100	280	0.17
8cell_2pn	100	281	0.24
8cell_2pn	100	282	0.22
8cell_2pn	100	283	0.24
8cell_2pn	100	284	0.27
8cell_2pn	100	285	0.25
8cell_2pn	100	286	0.18
8cell_2pn	100	287	0.2
8cell_2pn	100	288	0.21
8cell_2pn	100	289	0.22
8cell_2pn	100	290	0.18
8cell_2pn	100	291	0.2
8cell_2pn	100	292	0.26
8cell_2pn	100	293	0.22
8cell_2pn	100	294	0.29
8cell_2pn	100	295	0.24
8cell_2pn	100	296	0.2
8cell_2pn	100	297	0.28
8cell_2pn	100	298	0.26
8cell_2pn	100	299	0.2
8cell_2pn	100	300	0.22
8cell_2pn	100	301	0.24
8cell_2pn	100	302	0.22
8cell_2pn	100	303	0.24
8cell_2pn	100	304	0.32
8cell_2pn	100	305	0.26
8cell_2pn	100	306	0.22
8cell_2pn	100	307	0.21
8cell_2pn	100	308	0.16
8cell_2pn	100	309	0.2
8cell_2pn	100	310	0.23
8cell_2pn	100	311	0.25
8cell_2pn	100	312	0.22
8cell_2pn	100	313	0.25
8cell_2pn	100	314	0.29
8cell_2pn	100	315	0.23
8cell_2pn	100	316	0.25
8cell_2pn	100	317	0.21
8cell_2pn	100	318	0.2
8cell_2pn	100	319	0.23
8cell_2pn	100	320	0.24
8cell_2pn	100	321	0.19
8cell_2pn	100	322	0.23
8cell_2pn	100	323	0.28
8cell_2pn	100	324	0.32
8cell_2pn	100	325	0.23
8cell_2pn	100	326	0.24
8cell_2pn	100	327	0.27
8cell_2pn	100	328	0.19
8cell_2pn	100	329	0.21
8cell_2pn	100	330	0.19
8cell_2pn	100	331	0.19
8cell_2pn	100	332	0.26
8cell_2pn	100	333	0.26
8cell_2pn	100	334	0.22
8cell_2pn	100	335	0.2
8cell_2pn	100	336	0.14
8cell_2pn	100	337	0.17
8cell_2pn	100	338	0.2
8cell_2pn	100	339	0.32
8cell_2pn	100	340	0.25
8cell_2pn	100	341	0.24
8cell_2pn	100	342	0.25
8cell_2pn	100	343	0.25
8cell_2pn	100	344	0.26
8cell_2pn	100	345	0.23
8cell_2pn	100	346	0.2
8cell_2pn	100	347	0.27
8cell_2pn	100	348	0.32
8cell_2pn	100	349	0.28
8cell_2pn	100	350	0.31
8cell_2pn	100	351	0.27
8cell_2pn	100	352	0.26
8cell_2pn	100	353	0.21
8cell_2pn	100	354	0.22
8cell_2pn	100	355	0.32
8cell_2pn	100	356	0.23
8cell_2pn	100	357	0.29
8cell_2pn	100	358	0.32
8cell_2pn	100	359	0.24
8cell_2pn	100	360	0.3
8cell_2pn	100	361	0.26
8cell_2pn	100	362	0.19
8cell_2pn	100	363	0.24
8cell_2pn	100	364	0.19
8cell_2pn	100	365	0.26
8cell_2pn	100	366	0.3
8cell_2pn	100	367	0.23
8cell_2pn	100	368	0.25
8cell_2pn	100	369	0.23
8cell_2pn	100	370	0.2
8cell_2pn	100	371	0.19
8cell_2pn	100	372	0.2
8cell_2pn	100	373	0.23
8cell_2pn	100	374	0.24
8cell_2pn	100	375	0.23
8cell_2pn	100	376	0.3
8cell_2pn	100	377	0.22
8cell_2pn	100	378	0.28
8cell_2pn	100	379	0.28
8cell_2pn	100	380	0.2
8cell_2pn	100	381	0.18
8cell_2pn	100	382	0.2
8cell_2pn	100	383	0.23
8cell_2pn	100	384	0.23
8cell_2pn	100	385	0.17
8cell_2pn	100	386	0.19
8cell_2pn	100	387	0.26
8cell_2pn	100	388	0.25
8cell_2pn	100	389	0.24
8cell_2pn	100	390	0.24
8cell_2pn	100	391	0.23
8cell_2pn	100	392	0.27
8cell_2pn	100	393	0.19
8cell_2pn	100	394	0.23
8cell_2pn	100	395	0.22
8cell_2pn	100	396	0.2
8cell_2pn	100	397	0.25
8cell_2pn	100	398	0.28
8cell_2pn	100	399	0.28
8cell_2pn	100	400	0.22
8cell_2pn	100	401	0.23
8cell_2pn	100	402	0.28
8cell_2pn	100	403	0.18
8cell_2pn	100	404	0.24
8cell_2pn	100	405	0.23
8cell_2pn	100	406	0.24
8cell_2pn	100	407	0.2
8cell_2pn	100	408	0.21
8cell_2pn	100	409	0.17
8cell_2pn	100	410	0.21
8cell_2pn	100	411	0.19
8cell_2pn	100	412	0.24
8cell_2pn	100	413	0.19
8cell_2pn	100	414	0.29
8cell_2pn	100	415	0.35
8cell_2pn	100	416	0.22
8cell_2pn	100	417	0.25
8cell_2pn	100	418	0.21
8cell_2pn	100	419	0.28
8cell_2pn	100	420	0.18
8cell_2pn	100	421	0.24
8cell_2pn	100	422	0.23
8cell_2pn	100	423	0.2
8cell_2pn	100	424	0.25
8cell_2pn	100	425	0.21
8cell_2pn	100	426	0.2
8cell_2pn	100	427	0.21
8cell_2pn	100	428	0.2
8cell_2pn	100	429	0.26
8cell_2pn	100	430	0.25
8cell_2pn	100	431	0.12
8cell_2pn	100	432	0.24
8cell_2pn	100	433	0.23
8cell_2pn	100	434	0.2
8cell_2pn	100	435	0.25
8cell_2pn	100	436	0.22
8cell_2pn	100	437	0.25
8cell_2pn	100	438	0.28
8cell_2pn	100	439	0.21
8cell_2pn	100	440	0.26
8cell_2pn	100	441	0.23
8cell_2pn	100	442	0.23
8cell_2pn	100	443	0.25
8cell_2pn	100	444	0.17
8cell_2pn	100	445	0.22
8cell_2pn	100	446	0.21
8cell_2pn	100	447	0.26
8cell_2pn	100	448	0.21
8cell_2pn	100	449	0.24
8cell_2pn	100	450	0.28
8cell_2pn	100	451	0.17
8cell_2pn	100	452	0.16
8cell_2pn	100	453	0.21
8cell_2pn	100	454	0.25
8cell_2pn	100	455	0.26
8cell_2pn	100	456	0.28
8cell_2pn	100	457	0.29
8cell_2pn	100	458	0.28
8cell_2pn	100	459	0.21
8cell_2pn	100	460	0.23
8cell_2pn	100	461	0.31
8cell_2pn	100	462	0.29
8cell_2pn	100	463	0.22
8cell_2pn	100	464	0.32
8cell_2pn	100	465	0.28
8cell_2pn	100	466	0.21
8cell_2pn	100	467	0.22
8cell_2pn	100	468	0.34
8cell_2pn	100	469	0.18
8cell_2pn	100	470	0.28
8cell_2pn	100	471	0.28
8cell_2pn	100	472	0.2
8cell_2pn	100	473	0.27
8cell_2pn	100	474	0.22
8cell_2pn	100	475	0.28
8cell_2pn	100	476	0.2
8cell_2pn	100	477	0.22
8cell_2pn	100	478	0.25
8cell_2pn	100	479	0.23
8cell_2pn	100	480	0.21
8cell_2pn	100	481	0.17
8cell_2pn	100	482	0.25
8cell_2pn	100	483	0.28
8cell_2pn	100	484	0.24
8cell_2pn	100	485	0.27
8cell_2pn	100	486	0.31
8cell_2pn	100	487	0.26
8cell_2pn	100	488	0.17
8cell_2pn	100	489	0.22
8cell_2pn	100	490	0.25
8cell_2pn	100	491	0.22
8cell_2pn	100	492	0.25
8cell_2pn	100	493	0.31
8cell_2pn	100	494	0.25
8cell_2pn	100	495	0.22
8cell_2pn	100	496	0.28
8cell_2pn	100	497	0.26
8cell_2pn	100	498	0.18
8cell_2pn	100	499	0.27
8cell_2pn	100	500	0.24
8cell_2pn	100	501	0.21
8cell_2pn	100	502	0.21
8cell_2pn	100	503	0.21
8cell_2pn	100	504	0.25
8cell_2pn	100	505	0.23
8cell_2pn	100	506	0.2
8cell_2pn	100	507	0.24
8cell_2pn	100	508	0.28
8cell_2pn	100	509	0.29
8cell_2pn	100	510	0.27
8cell_2pn	100	511	0.24
8cell_2pn	100	512	0.19
8cell_2pn	100	513	0.25
8cell_2pn	100	514	0.27
8cell_2pn	100	515	0.25
8cell_2pn	100	516	0.19
8cell_2pn	100	517	0.3
8cell_2pn	100	518	0.19
8cell_2pn	100	519	0.31
8cell_2pn	100	520	0.26
8cell_2pn	100	521	0.14
8cell_2pn	100	522	0.25
8cell_2pn	100	523	0.32
8cell_2pn	100	524	0.22
8cell_2pn	100	525	0.2
8cell_2pn	100	526	0.22
8cell_2pn	100	527	0.2
8cell_2pn	100	528	0.26
8cell_2pn	100	529	0.22
8cell_2pn	100	530	0.16
8cell_2pn	100	531	0.25
8cell_2pn	100	532	0.22
8cell_2pn	100	533	0.28
8cell_2pn	100	534	0.23
8cell_2pn	100	535	0.18
8cell_2pn	100	536	0.19
8cell_2pn	100	537	0.2
8cell_2pn	100	538	0.25
8cell_2pn	100	539	0.23
8cell_2pn	100	540	0.3
8cell_2pn	100	541	0.25
8cell_2pn	100	542	0.24
8cell_2pn	100	543	0.2
8cell_2pn	100	544	0.3
8cell_2pn	100	545	0.24
8cell_2pn	100	546	0.19
8cell_2pn	100	547	0.19
8cell_2pn	100	548	0.21
8cell_2pn	100	549	0.22
8cell_2pn	100	550	0.15
8cell_2pn	100	551	0.24
8cell_2pn	100	552	0.24
8cell_2pn	100	553	0.22
8cell_2pn	100	554	0.23
8cell_2pn	100	555	0.21
8cell_2pn	100	556	0.18
8cell_2pn	100	557	0.24
8cell_2pn	100	558	0.17
8cell_2pn	100	559	0.17
8cell_2pn	100	560	0.21
8cell_2pn	100	561	0.18
8cell_2pn	100	562	0.28
8cell_2pn	100	563	0.2
8cell_2pn	100	564	0.21
8cell_2pn	100	565	0.22
8cell_2pn	100	566	0.23
8cell_2pn	100	567	0.25
8cell_2pn	100	568	0.22
8cell_2pn	100	569	0.25
8cell_2pn	100	570	0.25
8cell_2pn	100	571	0.27
8cell_2pn	100	572	0.28
8cell_2pn	100	573	0.25
8cell_2pn	100	574	0.19
8cell_2pn	100	575	0.24
8cell_2pn	100	576	0.24
8cell_2pn	100	577	0.25
8cell_2pn	100	578	0.24
8cell_2pn	100	579	0.16
8cell_2pn	100	580	0.32
8cell_2pn	100	581	0.2
8cell_2pn	100	582	0.34
8cell_2pn	100	583	0.26
8cell_2pn	100	584	0.21
8cell_2pn	100	585	0.23
8cell_2pn	100	586	0.23
8cell_2pn	100	587	0.19
8cell_2pn	100	588	0.27
8cell_2pn	100	589	0.33
8cell_2pn	100	590	0.23
8cell_2pn	100	591	0.24
8cell_2pn	100	592	0.22
8cell_2pn	100	593	0.25
8cell_2pn	100	594	0.24
8cell_2pn	100	595	0.2
8cell_2pn	100	596	0.25
8cell_2pn	100	597	0.26
8cell_2pn	100	598	0.24
8cell_2pn	100	599	0.27
8cell_2pn	100	600	0.26
8cell_2pn	100	601	0.25
8cell_2pn	100	602	0.24
8cell_2pn	100	603	0.23
8cell_2pn	100	604	0.22
8cell_2pn	100	605	0.23
8cell_2pn	100	606	0.21
8cell_2pn	100	607	0.27
8cell_2pn	100	608	0.23
8cell_2pn	100	609	0.31
8cell_2pn	100	610	0.21
8cell_2pn	100	611	0.26
8cell_2pn	100	612	0.22
8cell_2pn	100	613	0.22
8cell_2pn	100	614	0.24
8cell_2pn	100	615	0.25
8cell_2pn	100	616	0.26
8cell_2pn	100	617	0.21
8cell_2pn	100	618	0.28
8cell_2pn	100	619	0.23
8cell_2pn	100	620	0.28
8cell_2pn	100	621	0.26
8cell_2pn	100	622	0.2
8cell_2pn	100	623	0.17
8cell_2pn	100	624	0.23
8cell_2pn	100	625	0.17
8cell_2pn	100	626	0.25
8cell_2pn	100	627	0.27
8cell_2pn	100	628	0.28
8cell_2pn	100	629	0.24
8cell_2pn	100	630	0.25
8cell_2pn	100	631	0.27
8cell_2pn	100	632	0.26
8cell_2pn	100	633	0.23
8cell_2pn	100	634	0.21
8cell_2pn	100	635	0.22
8cell_2pn	100	636	0.19
8cell_2pn	100	637	0.23
8cell_2pn	100	638	0.2
8cell_2pn	100	639	0.2
8cell_2pn	100	640	0.25
8cell_2pn	100	641	0.26
8cell_2pn	100	642	0.23
8cell_2pn	100	643	0.28
8cell_2pn	100	644	0.22
8cell_2pn	100	645	0.22
8cell_2pn	100	646	0.31
8cell_2pn	100	647	0.26
8cell_2pn	100	648	0.31
8cell_2pn	100	649	0.23
8cell_2pn	100	650	0.18
8cell_2pn	100	651	0.26
8cell_2pn	100	652	0.32
8cell_2pn	100	653	0.19
8cell_2pn	100	654	0.17
8cell_2pn	100	655	0.25
8cell_2pn	100	656	0.24
8cell_2pn	100	657	0.28
8cell_2pn	100	658	0.17
8cell_2pn	100	659	0.22
8cell_2pn	100	660	0.15
8cell_2pn	100	661	0.28
8cell_2pn	100	662	0.26
8cell_2pn	100	663	0.24
8cell_2pn	100	664	0.24
8cell_2pn	100	665	0.19
8cell_2pn	100	666	0.19
8cell_2pn	100	667	0.28
8cell_2pn	100	668	0.27
8cell_2pn	100	669	0.24
8cell_2pn	100	670	0.26
8cell_2pn	100	671	0.21
8cell_2pn	100	672	0.28
8cell_2pn	100	673	0.25
8cell_2pn	100	674	0.22
8cell_2pn	100	675	0.2
8cell_2pn	100	676	0.19
8cell_2pn	100	677	0.25
8cell_2pn	100	678	0.28
8cell_2pn	100	679	0.17
8cell_2pn	100	680	0.27
8cell_2pn	100	681	0.22
8cell_2pn	100	682	0.19
8cell_2pn	100	683	0.24
8cell_2pn	100	684	0.29
8cell_2pn	100	685	0.23
8cell_2pn	100	686	0.28
8cell_2pn	100	687	0.17
8cell_2pn	100	688	0.23
8cell_2pn	100	689	0.19
8cell_2pn	100	690	0.27
8cell_2pn	100	691	0.22
8cell_2pn	100	692	0.26
8cell_2pn	100	693	0.28
8cell_2pn	100	694	0.27
8cell_2pn	100	695	0.2
8cell_2pn	100	696	0.23
8cell_2pn	100	697	0.18
8cell_2pn	100	698	0.26
8cell_2pn	100	699	0.23
8cell_2pn	100	700	0.21
8cell_2pn	100	701	0.21
8cell_2pn	100	702	0.14
8cell_2pn	100	703	0.24
8cell_2pn	100	704	0.25
8cell_2pn	100	705	0.29
8cell_2pn	100	706	0.19
8cell_2pn	100	707	0.21
8cell_2pn	100	708	0.28
8cell_2pn	100	709	0.16
8cell_2pn	100	710	0.23
8cell_2pn	100	711	0.28
8cell_2pn	100	712	0.23
8cell_2pn	100	713	0.2
8cell_2pn	100	714	0.26
8cell_2pn	100	715	0.27
8cell_2pn	100	716	0.29
8cell_2pn	100	717	0.31
8cell_2pn	100	718	0.27
8cell_2pn	100	719	0.15
8cell_2pn	100	720	0.18
8cell_2pn	100	721	0.25
8cell_2pn	100	722	0.3
8cell_2pn	100	723	0.2
8cell_2pn	100	724	0.25
8cell_2pn	100	725	0.28
8cell_2pn	100	726	0.2
8cell_2pn	100	727	0.19
8cell_2pn	100	728	0.22
8cell_2pn	100	729	0.21
8cell_2pn	100	730	0.27
8cell_2pn	100	731	0.23
8cell_2pn	100	732	0.21
8cell_2pn	100	733	0.2
8cell_2pn	100	734	0.22
8cell_2pn	100	735	0.22
8cell_2pn	100	736	0.24
8cell_2pn	100	737	0.23
8cell_2pn	100	738	0.24
8cell_2pn	100	739	0.21
8cell_2pn	100	740	0.18
8cell_2pn	100	741	0.23
8cell_2pn	100	742	0.24
8cell_2pn	100	743	0.29
8cell_2pn	100	744	0.28
8cell_2pn	100	745	0.29
8cell_2pn	100	746	0.29
8cell_2pn	100	747	0.24
8cell_2pn	100	748	0.19
8cell_2pn	100	749	0.23
8cell_2pn	100	750	0.24
8cell_2pn	100	751	0.27
8cell_2pn	100	752	0.21
8cell_2pn	100	753	0.23
8cell_2pn	100	754	0.21
8cell_2pn	100	755	0.26
8cell_2pn	100	756	0.24
8cell_2pn	100	757	0.25
8cell_2pn	100	758	0.21
8cell_2pn	100	759	0.21
8cell_2pn	100	760	0.23
8cell_2pn	100	761	0.21
8cell_2pn	100	762	0.15
8cell_2pn	100	763	0.09
8cell_2pn	100	764	0.19
8cell_2pn	100	765	0.16
8cell_2pn	100	766	0.16
8cell_2pn	100	767	0.19
8cell_2pn	100	768	0.21
8cell_2pn	100	769	0.24
8cell_2pn	100	770	0.17
8cell_2pn	100	771	0.2
8cell_2pn	100	772	0.17
8cell_2pn	100	773	0.31
8cell_2pn	100	774	0.21
8cell_2pn	100	775	0.28
8cell_2pn	100	776	0.19
8cell_2pn	100	777	0.32
8cell_2pn	100	778	0.33
8cell_2pn	100	779	0.26
8cell_2pn	100	780	0.23
8cell_2pn	100	781	0.26
8cell_2pn	100	782	0.27
8cell_2pn	100	783	0.27
8cell_2pn	100	784	0.27
8cell_2pn	100	785	0.33
8cell_2pn	100	786	0.18
8cell_2pn	100	787	0.26
8cell_2pn	100	788	0.28
8cell_2pn	100	789	0.24
8cell_2pn	100	790	0.24
8cell_2pn	100	791	0.22
8cell_2pn	100	792	0.24
8cell_2pn	100	793	0.21
8cell_2pn	100	794	0.2
8cell_2pn	100	795	0.21
8cell_2pn	100	796	0.21
8cell_2pn	100	797	0.27
8cell_2pn	100	798	0.22
8cell_2pn	100	799	0.25
8cell_2pn	100	800	0.26
8cell_2pn	100	801	0.22
8cell_2pn	100	802	0.25
8cell_2pn	100	803	0.25
8cell_2pn	100	804	0.25
8cell_2pn	100	805	0.21
8cell_2pn	100	806	0.24
8cell_2pn	100	807	0.2
8cell_2pn	100	808	0.17
8cell_2pn	100	809	0.26
8cell_2pn	100	810	0.23
8cell_2pn	100	811	0.25
8cell_2pn	100	812	0.24
8cell_2pn	100	813	0.26
8cell_2pn	100	814	0.21
8cell_2pn	100	815	0.2
8cell_2pn	100	816	0.25
8cell_2pn	100	817	0.34
8cell_2pn	100	818	0.23
8cell_2pn	100	819	0.25
8cell_2pn	100	820	0.22
8cell_2pn	100	821	0.26
8cell_2pn	100	822	0.3
8cell_2pn	100	823	0.25
8cell_2pn	100	824	0.21
8cell_2pn	100	825	0.22
8cell_2pn	100	826	0.29
8cell_2pn	100	827	0.19
8cell_2pn	100	828	0.26
8cell_2pn	100	829	0.25
8cell_2pn	100	830	0.25
8cell_2pn	100	831	0.23
8cell_2pn	100	832	0.19
8cell_2pn	100	833	0.22
8cell_2pn	100	834	0.3
8cell_2pn	100	835	0.23
8cell_2pn	100	836	0.21
8cell_2pn	100	837	0.29
8cell_2pn	100	838	0.23
8cell_2pn	100	839	0.28
8cell_2pn	100	840	0.27
8cell_2pn	100	841	0.18
8cell_2pn	100	842	0.31
8cell_2pn	100	843	0.13
8cell_2pn	100	844	0.19
8cell_2pn	100	845	0.19
8cell_2pn	100	846	0.2
8cell_2pn	100	847	0.19
8cell_2pn	100	848	0.23
8cell_2pn	100	849	0.26
8cell_2pn	100	850	0.21
8cell_2pn	100	851	0.15
8cell_2pn	100	852	0.26
8cell_2pn	100	853	0.23
8cell_2pn	100	854	0.18
8cell_2pn	100	855	0.23
8cell_2pn	100	856	0.25
8cell_2pn	100	857	0.18
8cell_2pn	100	858	0.2
8cell_2pn	100	859	0.26
8cell_2pn	100	860	0.24
8cell_2pn	100	861	0.24
8cell_2pn	100	862	0.23
8cell_2pn	100	863	0.28
8cell_2pn	100	864	0.22
8cell_2pn	100	865	0.25
8cell_2pn	100	866	0.32
8cell_2pn	100	867	0.34
8cell_2pn	100	868	0.29
8cell_2pn	100	869	0.3
8cell_2pn	100	870	0.24
8cell_2pn	100	871	0.34
8cell_2pn	100	872	0.22
8cell_2pn	100	873	0.28
8cell_2pn	100	874	0.23
8cell_2pn	100	875	0.16
8cell_2pn	100	876	0.22
8cell_2pn	100	877	0.24
8cell_2pn	100	878	0.17
8cell_2pn	100	879	0.2
8cell_2pn	100	880	0.16
8cell_2pn	100	881	0.25
8cell_2pn	100	882	0.24
8cell_2pn	100	883	0.24
8cell_2pn	100	884	0.3
8cell_2pn	100	885	0.19
8cell_2pn	100	886	0.31
8cell_2pn	100	887	0.2
8cell_2pn	100	888	0.24
8cell_2pn	100	889	0.3
8cell_2pn	100	890	0.25
8cell_2pn	100	891	0.22
8cell_2pn	100	892	0.19
8cell_2pn	100	893	0.31
8cell_2pn	100	894	0.26
8cell_2pn	100	895	0.22
8cell_2pn	100	896	0.23
8cell_2pn	100	897	0.26
8cell_2pn	100	898	0.2
8cell_2pn	100	899	0.27
8cell_2pn	100	900	0.24
8cell_2pn	100	901	0.19
8cell_2pn	100	902	0.25
8cell_2pn	100	903	0.23
8cell_2pn	100	904	0.2
8cell_2pn	100	905	0.18
8cell_2pn	100	906	0.16
8cell_2pn	100	907	0.27
8cell_2pn	100	908	0.18
8cell_2pn	100	909	0.27
8cell_2pn	100	910	0.3
8cell_2pn	100	911	0.18
8cell_2pn	100	912	0.23
8cell_2pn	100	913	0.24
8cell_2pn	100	914	0.2
8cell_2pn	100	915	0.35
8cell_2pn	100	916	0.27
8cell_2pn	100	917	0.22
8cell_2pn	100	918	0.2
8cell_2pn	100	919	0.19
8cell_2pn	100	920	0.29
8cell_2pn	100	921	0.27
8cell_2pn	100	922	0.19
8cell_2pn	100	923	0.22
8cell_2pn	100	924	0.22
8cell_2pn	100	925	0.17
8cell_2pn	100	926	0.19
8cell_2pn	100	927	0.25
8cell_2pn	100	928	0.24
8cell_2pn	100	929	0.27
8cell_2pn	100	930	0.25
8cell_2pn	100	931	0.19
8cell_2pn	100	932	0.23
8cell_2pn	100	933	0.23
8cell_2pn	100	934	0.21
8cell_2pn	100	935	0.25
8cell_2pn	100	936	0.25
8cell_2pn	100	937	0.23
8cell_2pn	100	938	0.22
8cell_2pn	100	939	0.25
8cell_2pn	100	940	0.24
8cell_2pn	100	941	0.28
8cell_2pn	100	942	0.21
8cell_2pn	100	943	0.22
8cell_2pn	100	944	0.28
8cell_2pn	100	945	0.28
8cell_2pn	100	946	0.12
8cell_2pn	100	947	0.26
8cell_2pn	100	948	0.24
8cell_2pn	100	949	0.15
8cell_2pn	100	950	0.2
8cell_2pn	100	951	0.22
8cell_2pn	100	952	0.17
8cell_2pn	100	953	0.3
8cell_2pn	100	954	0.21
8cell_2pn	100	955	0.19
8cell_2pn	100	956	0.24
8cell_2pn	100	957	0.25
8cell_2pn	100	958	0.21
8cell_2pn	100	959	0.26
8cell_2pn	100	960	0.22
8cell_2pn	100	961	0.26
8cell_2pn	100	962	0.19
8cell_2pn	100	963	0.18
8cell_2pn	100	964	0.2
8cell_2pn	100	965	0.23
8cell_2pn	100	966	0.19
8cell_2pn	100	967	0.21
8cell_2pn	100	968	0.25
8cell_2pn	100	969	0.25
8cell_2pn	100	970	0.24
8cell_2pn	100	971	0.3
8cell_2pn	100	972	0.26
8cell_2pn	100	973	0.22
8cell_2pn	100	974	0.23
8cell_2pn	100	975	0.23
8cell_2pn	100	976	0.23
8cell_2pn	100	977	0.29
8cell_2pn	100	978	0.3
8cell_2pn	100	979	0.24
8cell_2pn	100	980	0.25
8cell_2pn	100	981	0.28
8cell_2pn	100	982	0.23
8cell_2pn	100	983	0.2
8cell_2pn	100	984	0.22
8cell_2pn	100	985	0.21
8cell_2pn	100	986	0.18
8cell_2pn	100	987	0.26
8cell_2pn	100	988	0.24
8cell_2pn	100	989	0.24
8cell_2pn	100	990	0.23
8cell_2pn	100	991	0.23
8cell_2pn	100	992	0.25
8cell_2pn	100	993	0.28
8cell_2pn	100	994	0.18
8cell_2pn	100	995	0.28
8cell_2pn	100	996	0.15
8cell_2pn	100	997	0.22
8cell_2pn	100	998	0.19
8cell_2pn	100	999	0.26
8cell_3pn	10	0	0.3
8cell_3pn	10	1	0.0
8cell_3pn	10	2	0.0
8cell_3pn	10	3	0.1
8cell_3pn	10	4	0.2
8cell_3pn	10	5	0.2
8cell_3pn	10	6	0.1
8cell_3pn	10	7	0.1
8cell_3pn	10	8	0.2
8cell_3pn	10	9	0.0
8cell_3pn	10	10	0.2
8cell_3pn	10	11	0.3
8cell_3pn	10	12	0.1
8cell_3pn	10	13	0.1
8cell_3pn	10	14	0.2
8cell_3pn	10	15	0.0
8cell_3pn	10	16	0.3
8cell_3pn	10	17	0.2
8cell_3pn	10	18	0.2
8cell_3pn	10	19	0.1
8cell_3pn	10	20	0.2
8cell_3pn	10	21	0.0
8cell_3pn	10	22	0.2
8cell_3pn	10	23	0.0
8cell_3pn	10	24	0.1
8cell_3pn	10	25	0.2
8cell_3pn	10	26	0.1
8cell_3pn	10	27	0.0
8cell_3pn	10	28	0.1
8cell_3pn	10	29	0.1
8cell_3pn	10	30	0.0
8cell_3pn	10	31	0.1
8cell_3pn	10	32	0.1
8cell_3pn	10	33	0.0
8cell_3pn	10	34	0.2
8cell_3pn	10	35	0.2
8cell_3pn	10	36	0.2
8cell_3pn	10	37	0.2
8cell_3pn	10	38	0.0
8cell_3pn	10	39	0.3
8cell_3pn	10	40	0.3
8cell_3pn	10	41	0.1
8cell_3pn	10	42	0.2
8cell_3pn	10	43	0.1
8cell_3pn	10	44	0.1
8cell_3pn	10	45	0.1
8cell_3pn	10	46	0.3
8cell_3pn	10	47	0.2
8cell_3pn	10	48	0.1
8cell_3pn	10	49	0.2
8cell_3pn	10	50	0.1
