top_k	metric	iteration	random_mean
25	public_accessibility_morula_max	62	1.3664481432916666
25	public_accessibility_morula_max	63	1.5108562614999999
25	public_accessibility_morula_max	64	1.4122902308750003
25	public_accessibility_morula_max	65	1.2040724924
25	public_accessibility_morula_max	66	1.4396410415999998
25	public_accessibility_morula_max	67	1.2162220967500004
25	public_accessibility_morula_max	68	1.1991242875
25	public_accessibility_morula_max	69	1.36400831788
25	public_accessibility_morula_max	70	1.361224461791667
25	public_accessibility_morula_max	71	1.288608672666667
25	public_accessibility_morula_max	72	1.2519233264400003
25	public_accessibility_morula_max	73	1.1775216045599999
25	public_accessibility_morula_max	74	1.4071695042500003
25	public_accessibility_morula_max	75	1.1969249414166667
25	public_accessibility_morula_max	76	1.2242450759600003
25	public_accessibility_morula_max	77	1.2516343930400002
25	public_accessibility_morula_max	78	1.5098449564399998
25	public_accessibility_morula_max	79	1.25960116428
25	public_accessibility_morula_max	80	1.5102917926400001
25	public_accessibility_morula_max	81	0.9781730742173912
25	public_accessibility_morula_max	82	1.4566554932083335
25	public_accessibility_morula_max	83	1.3503977936956522
25	public_accessibility_morula_max	84	1.2777356708799998
25	public_accessibility_morula_max	85	1.2580394087916666
25	public_accessibility_morula_max	86	1.1789973560416664
25	public_accessibility_morula_max	87	1.470335631782609
25	public_accessibility_morula_max	88	1.4050102858399998
25	public_accessibility_morula_max	89	1.3700995294400002
25	public_accessibility_morula_max	90	1.2626488401666667
25	public_accessibility_morula_max	91	1.3750009791249997
25	public_accessibility_morula_max	92	1.2782575846666668
25	public_accessibility_morula_max	93	1.41234933828
25	public_accessibility_morula_max	94	0.9025986789583335
25	public_accessibility_morula_max	95	1.2695920783200005
25	public_accessibility_morula_max	96	1.3941122133478263
25	public_accessibility_morula_max	97	1.4449025984800001
25	public_accessibility_morula_max	98	1.3373083667619048
25	public_accessibility_morula_max	99	1.0147624504800001
25	public_accessibility_morula_max	100	1.353507794409091
25	public_accessibility_morula_max	101	1.4650135565833338
25	public_accessibility_morula_max	102	1.214506276541667
25	public_accessibility_morula_max	103	0.9745666010416666
25	public_accessibility_morula_max	104	1.1077118095217393
25	public_accessibility_morula_max	105	1.0211654167916666
25	public_accessibility_morula_max	106	1.3683046921599997
25	public_accessibility_morula_max	107	1.5107136645416668
25	public_accessibility_morula_max	108	1.4448226811200005
25	public_accessibility_morula_max	109	1.64381233
25	public_accessibility_morula_max	110	1.276053733130435
25	public_accessibility_morula_max	111	1.3282647427500003
25	public_accessibility_morula_max	112	1.505342155041667
25	public_accessibility_morula_max	113	0.99573731444
25	public_accessibility_morula_max	114	1.2208666237999999
25	public_accessibility_morula_max	115	1.168420193
25	public_accessibility_morula_max	116	1.4268215438749998
25	public_accessibility_morula_max	117	1.439166133333333
25	public_accessibility_morula_max	118	1.26229045244
25	public_accessibility_morula_max	119	1.2242749283478265
25	public_accessibility_morula_max	120	1.4639512214166668
25	public_accessibility_morula_max	121	1.2251048114000003
25	public_accessibility_morula_max	122	0.9897952200000001
25	public_accessibility_morula_max	123	1.3803365740000002
25	public_accessibility_morula_max	124	1.2653364173750001
25	public_accessibility_morula_max	125	1.1891045516249998
25	public_accessibility_morula_max	126	1.4267212448399993
25	public_accessibility_morula_max	127	1.3683932360000002
25	public_accessibility_morula_max	128	1.4191538036800002
25	public_accessibility_morula_max	129	1.5113820469583332
25	public_accessibility_morula_max	130	1.4470794311199997
25	public_accessibility_morula_max	131	1.198477391666667
25	public_accessibility_morula_max	132	1.49896646412
25	public_accessibility_morula_max	133	1.476626228695652
25	public_accessibility_morula_max	134	1.4384715708333335
25	public_accessibility_morula_max	135	1.580970548041667
25	public_accessibility_morula_max	136	1.3980492138636365
25	public_accessibility_morula_max	137	1.02577781625
25	public_accessibility_morula_max	138	1.4614688141250003
25	public_accessibility_morula_max	139	1.0243501822173913
25	public_accessibility_morula_max	140	1.1737647471666666
25	public_accessibility_morula_max	141	1.1692374447916667
25	public_accessibility_morula_max	142	1.6317251772499999
25	public_accessibility_morula_max	143	1.24785279152
25	public_accessibility_morula_max	144	1.2534578795600002
25	public_accessibility_morula_max	145	1.33309672656
25	public_accessibility_morula_max	146	0.8905190990416666
25	public_accessibility_morula_max	147	1.1676437524583334
25	public_accessibility_morula_max	148	1.2193004361200004
25	public_accessibility_morula_max	149	1.2036702239600001
25	public_accessibility_morula_max	150	1.3120115428695656
25	public_accessibility_morula_max	151	1.52461236644
25	public_accessibility_morula_max	152	1.0393680150434783
25	public_accessibility_morula_max	153	1.2071536066363635
25	public_accessibility_morula_max	154	1.1900238227826088
25	public_accessibility_morula_max	155	1.0088986772500002
25	public_accessibility_morula_max	156	1.240784163
25	public_accessibility_morula_max	157	1.6329259277391308
25	public_accessibility_morula_max	158	1.408019445217391
25	public_accessibility_morula_max	159	1.436873509130435
25	public_accessibility_morula_max	160	1.639136930708333
25	public_accessibility_morula_max	161	1.1866670243200002
25	public_accessibility_morula_max	162	1.562654163333333
25	public_accessibility_morula_max	163	1.425348146681818
25	public_accessibility_morula_max	164	1.13641402712
25	public_accessibility_morula_max	165	1.0627098414090912
25	public_accessibility_morula_max	166	1.45879756072
25	public_accessibility_morula_max	167	1.3156201615217393
25	public_accessibility_morula_max	168	1.5799919172608698
25	public_accessibility_morula_max	169	1.1265542779166666
25	public_accessibility_morula_max	170	1.4587026663333333
25	public_accessibility_morula_max	171	1.20005528956
25	public_accessibility_morula_max	172	1.3296675707083334
25	public_accessibility_morula_max	173	1.5300444719166666
25	public_accessibility_morula_max	174	1.0592960365833333
25	public_accessibility_morula_max	175	1.4063557916363636
25	public_accessibility_morula_max	176	1.6488320915416665
25	public_accessibility_morula_max	177	1.5795452515600001
25	public_accessibility_morula_max	178	1.113141018772727
25	public_accessibility_morula_max	179	1.5289596690833334
25	public_accessibility_morula_max	180	1.55170868808
25	public_accessibility_morula_max	181	1.3194290262083332
25	public_accessibility_morula_max	182	1.0950387009130436
25	public_accessibility_morula_max	183	1.1052376637916668
25	public_accessibility_morula_max	184	1.1719821152608696
25	public_accessibility_morula_max	185	1.2926866335599998
25	public_accessibility_morula_max	186	1.0911492435652173
25	public_accessibility_morula_max	187	1.5913957893333333
25	public_accessibility_morula_max	188	1.43978090652
25	public_accessibility_morula_max	189	1.2420638625199998
25	public_accessibility_morula_max	190	1.44840366632
25	public_accessibility_morula_max	191	1.2949915192800001
25	public_accessibility_morula_max	192	1.3887663145416669
25	public_accessibility_morula_max	193	1.2477385809130435
25	public_accessibility_morula_max	194	1.5635147001666667
25	public_accessibility_morula_max	195	1.2342211305000002
25	public_accessibility_morula_max	196	1.5154660584166668
25	public_accessibility_morula_max	197	1.49692736296
25	public_accessibility_morula_max	198	1.43988453076
25	public_accessibility_morula_max	199	1.29981177508
25	public_accessibility_morula_max	200	1.3316612662
25	public_accessibility_morula_max	201	1.3958661203333333
25	public_accessibility_morula_max	202	1.3298142837599998
25	public_accessibility_morula_max	203	1.2639654782272727
25	public_accessibility_morula_max	204	1.3202327320833334
25	public_accessibility_morula_max	205	1.3298116547826089
25	public_accessibility_morula_max	206	1.3084470590416668
25	public_accessibility_morula_max	207	1.5484373454166667
25	public_accessibility_morula_max	208	1.546835571958333
25	public_accessibility_morula_max	209	1.1366721413600003
25	public_accessibility_morula_max	210	1.4880632505416667
25	public_accessibility_morula_max	211	1.3104817207500001
25	public_accessibility_morula_max	212	1.08032280772
25	public_accessibility_morula_max	213	1.3224662689545454
25	public_accessibility_morula_max	214	1.299285898
25	public_accessibility_morula_max	215	1.353955848565218
25	public_accessibility_morula_max	216	1.1648183520000002
25	public_accessibility_morula_max	217	1.1968937867500002
25	public_accessibility_morula_max	218	1.5814375781304353
25	public_accessibility_morula_max	219	0.9185975852916668
25	public_accessibility_morula_max	220	1.2898849427083332
25	public_accessibility_morula_max	221	1.248375908904762
25	public_accessibility_morula_max	222	1.3120198598400004
25	public_accessibility_morula_max	223	1.684929566909091
25	public_accessibility_morula_max	224	1.3950369714583335
25	public_accessibility_morula_max	225	1.6750334748260869
25	public_accessibility_morula_max	226	1.306428509782609
25	public_accessibility_morula_max	227	1.4028290278695652
25	public_accessibility_morula_max	228	1.2634393563636364
25	public_accessibility_morula_max	229	1.40603627624
25	public_accessibility_morula_max	230	1.3068353445000003
25	public_accessibility_morula_max	231	1.0437711151666667
25	public_accessibility_morula_max	232	1.0542999781666664
25	public_accessibility_morula_max	233	1.192506691347826
25	public_accessibility_morula_max	234	1.3499015121600002
25	public_accessibility_morula_max	235	1.21808803544
25	public_accessibility_morula_max	236	1.3569272273478261
25	public_accessibility_morula_max	237	1.24515223088
25	public_accessibility_morula_max	238	0.9624672979199999
25	public_accessibility_morula_max	239	1.122103279652174
25	public_accessibility_morula_max	240	1.12110660225
25	public_accessibility_morula_max	241	1.208724566782609
25	public_accessibility_morula_max	242	1.359113300541667
25	public_accessibility_morula_max	243	1.4692821717142859
25	public_accessibility_morula_max	244	1.5305779828749995
25	public_accessibility_morula_max	245	1.2416162656666667
25	public_accessibility_morula_max	246	1.5839465018750003
25	public_accessibility_morula_max	247	1.5210508942083336
25	public_accessibility_morula_max	248	1.2795175504583332
25	public_accessibility_morula_max	249	1.5569459010833333
25	public_accessibility_morula_max	250	1.4933416364782608
25	public_accessibility_morula_max	251	1.31773999964
25	public_accessibility_morula_max	252	1.1970619382500003
25	public_accessibility_morula_max	253	1.4044778403999998
25	public_accessibility_morula_max	254	1.4574860352083336
25	public_accessibility_morula_max	255	1.0175443232083337
25	public_accessibility_morula_max	256	1.10629495612
25	public_accessibility_morula_max	257	1.3656296120000002
25	public_accessibility_morula_max	258	1.3934497843333336
25	public_accessibility_morula_max	259	1.3879254916818184
25	public_accessibility_morula_max	260	1.4731242491199998
25	public_accessibility_morula_max	261	1.504236933875
25	public_accessibility_morula_max	262	1.0792571250399998
25	public_accessibility_morula_max	263	1.2041204523600002
25	public_accessibility_morula_max	264	1.3687603198695653
25	public_accessibility_morula_max	265	1.271340455826087
25	public_accessibility_morula_max	266	1.3024480111250003
25	public_accessibility_morula_max	267	1.4749407063200002
25	public_accessibility_morula_max	268	1.0176211191666669
25	public_accessibility_morula_max	269	1.4342780656363634
25	public_accessibility_morula_max	270	1.1634195399200002
25	public_accessibility_morula_max	271	1.710134347
25	public_accessibility_morula_max	272	1.343117911347826
25	public_accessibility_morula_max	273	1.312490285652174
25	public_accessibility_morula_max	274	1.2678009950000002
25	public_accessibility_morula_max	275	1.2746620696086957
25	public_accessibility_morula_max	276	1.2816528794
25	public_accessibility_morula_max	277	1.2794705519583334
25	public_accessibility_morula_max	278	1.5892608521304352
25	public_accessibility_morula_max	279	1.2129580971249998
25	public_accessibility_morula_max	280	1.2845917137826088
25	public_accessibility_morula_max	281	1.4433611469200003
25	public_accessibility_morula_max	282	1.0307078949600001
25	public_accessibility_morula_max	283	1.3587023568749999
25	public_accessibility_morula_max	284	1.3140537983478264
25	public_accessibility_morula_max	285	1.2328596468636366
25	public_accessibility_morula_max	286	1.42726811676
25	public_accessibility_morula_max	287	1.038260495625
25	public_accessibility_morula_max	288	1.4182931500833333
25	public_accessibility_morula_max	289	1.3902969203200002
25	public_accessibility_morula_max	290	1.3622234693750004
25	public_accessibility_morula_max	291	1.3998584766666669
25	public_accessibility_morula_max	292	1.3225226119200002
25	public_accessibility_morula_max	293	1.2573643727916666
25	public_accessibility_morula_max	294	1.1606032093333336
25	public_accessibility_morula_max	295	1.1873759908800001
25	public_accessibility_morula_max	296	1.4978068699583333
25	public_accessibility_morula_max	297	1.11563022712
25	public_accessibility_morula_max	298	1.4498366681250001
25	public_accessibility_morula_max	299	1.4373213478400002
25	public_accessibility_morula_max	300	1.4226921499999998
25	public_accessibility_morula_max	301	1.3741130741304348
25	public_accessibility_morula_max	302	1.44782789524
25	public_accessibility_morula_max	303	1.230719144125
25	public_accessibility_morula_max	304	1.1007052050000001
25	public_accessibility_morula_max	305	1.4281968107391305
25	public_accessibility_morula_max	306	1.1548397223181817
25	public_accessibility_morula_max	307	1.3031167591600004
25	public_accessibility_morula_max	308	1.1278003253043483
25	public_accessibility_morula_max	309	1.000323918173913
25	public_accessibility_morula_max	310	1.4775071425217392
25	public_accessibility_morula_max	311	1.339442872391304
25	public_accessibility_morula_max	312	1.6326372565600002
25	public_accessibility_morula_max	313	1.2374087521200001
25	public_accessibility_morula_max	314	1.5413841253199998
25	public_accessibility_morula_max	315	1.18484835208
25	public_accessibility_morula_max	316	1.3705317190416666
25	public_accessibility_morula_max	317	1.2997570090434782
25	public_accessibility_morula_max	318	1.4095829473636368
25	public_accessibility_morula_max	319	1.3588440649545455
25	public_accessibility_morula_max	320	1.3527507597200001
25	public_accessibility_morula_max	321	1.657099343347826
25	public_accessibility_morula_max	322	1.36401371508
25	public_accessibility_morula_max	323	1.6535579590799998
25	public_accessibility_morula_max	324	1.28532132472
25	public_accessibility_morula_max	325	1.3954341310000002
25	public_accessibility_morula_max	326	1.32357036232
25	public_accessibility_morula_max	327	1.3359908954347828
25	public_accessibility_morula_max	328	1.3908997108260868
25	public_accessibility_morula_max	329	1.3260065000434782
25	public_accessibility_morula_max	330	1.1956618876800003
25	public_accessibility_morula_max	331	1.3436074869166665
25	public_accessibility_morula_max	332	1.1192437580833332
25	public_accessibility_morula_max	333	1.21585096428
25	public_accessibility_morula_max	334	1.3171914968181822
25	public_accessibility_morula_max	335	1.4656130580833333
25	public_accessibility_morula_max	336	1.3078791172608697
25	public_accessibility_morula_max	337	1.4431035652799997
25	public_accessibility_morula_max	338	1.47721838112
25	public_accessibility_morula_max	339	1.325893983478261
25	public_accessibility_morula_max	340	1.292925957416667
25	public_accessibility_morula_max	341	1.20846118552
25	public_accessibility_morula_max	342	1.2482542505
25	public_accessibility_morula_max	343	1.185168117409091
25	public_accessibility_morula_max	344	1.1790375544800002
25	public_accessibility_morula_max	345	1.2338757708800001
25	public_accessibility_morula_max	346	1.2741572002500001
25	public_accessibility_morula_max	347	1.4201698754166667
25	public_accessibility_morula_max	348	1.2001543887600001
25	public_accessibility_morula_max	349	1.2290947468333333
25	public_accessibility_morula_max	350	0.6340779505
25	public_accessibility_morula_max	351	1.3698434435
25	public_accessibility_morula_max	352	1.3265201382916667
25	public_accessibility_morula_max	353	1.0518369810000001
25	public_accessibility_morula_max	354	1.1887146167083336
25	public_accessibility_morula_max	355	1.3329357092608696
25	public_accessibility_morula_max	356	1.4581544065999998
25	public_accessibility_morula_max	357	1.3028652323333334
25	public_accessibility_morula_max	358	1.5113508226666665
25	public_accessibility_morula_max	359	1.152466419
25	public_accessibility_morula_max	360	1.1428727873749998
25	public_accessibility_morula_max	361	1.409774461166667
25	public_accessibility_morula_max	362	1.156991876
25	public_accessibility_morula_max	363	1.5316927603600001
25	public_accessibility_morula_max	364	1.3995923444583334
25	public_accessibility_morula_max	365	1.3790568717500002
25	public_accessibility_morula_max	366	1.0859490509583336
25	public_accessibility_morula_max	367	1.23664755644
25	public_accessibility_morula_max	368	1.3541726063599997
25	public_accessibility_morula_max	369	1.1871238648750002
25	public_accessibility_morula_max	370	1.1913793102608696
