region_type	control_set	cluster_name	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_7612	cluster_7612	chr8	113245322	113246246	925	5	0.043674447
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_916	cluster_916	chr10	105063800	105063871	72	2	-0.025276367
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_950	cluster_950	chr10	106246963	106247019	57	3	0.033547863
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_4449	cluster_4449	chr2	23197842	23197844	3	2	0.013610554
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_386	cluster_386	chr1	218673352	218673566	215	4	0.028296419
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_5661	cluster_5661	chr4	40885912	40886096	185	5	0.055498035
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_2623	cluster_2623	chr15	67578566	67578712	147	2	0.033252448
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_3766	cluster_3766	chr19	3858042	3858082	41	3	-0.026841848
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_5679	cluster_5679	chr4	167700602	167700682	81	3	0.024534686
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_4889	cluster_4889	chr20	6557100	6557595	496	6	-0.019214397
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_5678	cluster_5678	chr4	85840004	85840061	58	3	0.066265623
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_1607	cluster_1607	chr11	131004617	131004812	196	3	0.023808391
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_1758	cluster_1758	chr12	50203681	50203869	189	2	0.027213681
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_4064	cluster_4064	chr19	11744421	11744982	562	5	-0.017083166
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_1586	cluster_1586	chr11	99711243	99711246	4	2	-0.025152623
matched_non_age_window	matched_non_age_0014	matched_non_age_0014__cluster_5580	cluster_5580	chr4	142339379	142339421	43	2	-0.018584757
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3123	cluster_3123	chr16	87976281	87976497	217	2	0.029691182
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_840	cluster_840	chr10	65468078	65468099	22	2	0.08106502
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_7052	cluster_7052	chr7	80130282	80130540	259	4	0.031851411
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_915	cluster_915	chr10	28087356	28087983	628	4	0.034264481
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5923	cluster_5923	chr5	89108427	89108719	293	2	0.033485903
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4026	cluster_4026	chr19	54207903	54208146	244	2	-0.028841341
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2190	cluster_2190	chr13	70649369	70649427	59	2	0.067321522
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_483	cluster_483	chr1	33904052	33904545	494	3	0.025181528
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3519	cluster_3519	chr17	39312846	39313195	350	2	0.033654647
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4028	cluster_4028	chr19	12891788	12891833	46	2	-0.005814663
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4364	cluster_4364	chr2	11528166	11528403	238	2	0.050410937
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2776	cluster_2776	chr16	84300273	84300379	107	2	-0.057703016
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1387	cluster_1387	chr11	41319948	41319999	52	2	0.027980847
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6975	cluster_6975	chr7	146204578	146205114	537	2	0.037164296
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5516	cluster_5516	chr4	136982349	136982586	238	2	0.020991971
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1007	cluster_1007	chr10	5547502	5547725	224	3	0.020471085
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6892	cluster_6892	chr7	78157090	78157100	11	2	0.024035571
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_7341	cluster_7341	chr8	96410052	96410125	74	2	0.071478852
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6171	cluster_6171	chr6	107743526	107743956	431	4	0.026677932
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6532	cluster_6532	chr6	170183568	170183701	134	5	0.037280463
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2365	cluster_2365	chr14	56792256	56792441	186	6	-0.041337281
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3133	cluster_3133	chr16	18220292	18220526	235	3	-0.018315712
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3336	cluster_3336	chr17	18955786	18956085	300	3	-0.010225803
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4904	cluster_4904	chr21	458306	458573	268	2	0.033716782
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3762	cluster_3762	chr19	22767226	22767244	19	2	-0.027459185
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1523	cluster_1523	chr11	1762616	1762742	127	2	0.066262174
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3348	cluster_3348	chr17	47558653	47558655	3	2	0.023898612
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6262	cluster_6262	chr6	51972132	51972396	265	3	-0.037492605
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_293	cluster_293	chr1	208633865	208634395	531	4	-0.033578283
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_643	cluster_643	chr1	247045995	247046073	79	3	0.045617076
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_126	cluster_126	chr1	213410865	213411484	620	4	-0.021650446
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4907	cluster_4907	chr21	38372297	38372957	661	2	0.025709315
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_652	cluster_652	chr1	186724030	186724091	62	3	0.040863042
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3275	cluster_3275	chr17	52932519	52932961	443	3	0.045068689
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6143	cluster_6143	chr6	83398417	83398775	359	2	0.008409488
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1976	cluster_1976	chr12	93632162	93632185	24	2	-0.025163308
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_543	cluster_543	chr1	185617189	185617378	190	5	0.018045133
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6442	cluster_6442	chr6	70188454	70188649	196	2	0.024665217
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_618	cluster_618	chr1	14887201	14887258	58	2	-0.028772272
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4909	cluster_4909	chr21	33749437	33749972	536	2	0.023414564
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1688	cluster_1688	chr12	102461947	102461972	26	2	-0.051417718
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5760	cluster_5760	chr5	52122169	52122983	815	6	-0.024623956
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_67	cluster_67	chr1	230105577	230105628	52	2	-0.031518464
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_7000	cluster_7000	chr7	149022085	149022258	174	2	-0.023266685
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3369	cluster_3369	chr17	29149528	29149765	238	3	-0.012269211
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3660	cluster_3660	chr18	32416799	32417240	442	2	0.042266849
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4084	cluster_4084	chr19	24346306	24346676	371	2	-0.019523443
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4593	cluster_4593	chr2	98724883	98725221	339	2	-0.042572963
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6400	cluster_6400	chr6	4618258	4618686	429	8	0.057841086
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_7683	cluster_7683	chr9	90455602	90455815	214	2	-0.027870513
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_125	cluster_125	chr1	114922281	114922776	496	2	-0.020406298
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2637	cluster_2637	chr15	66065276	66065580	305	5	0.040134182
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1556	cluster_1556	chr11	102808317	102808329	13	2	0.027292831
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1806	cluster_1806	chr12	1008120	1008248	129	2	-0.025223915
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5307	cluster_5307	chr3	99547661	99548212	552	3	-0.024274621
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6871	cluster_6871	chr7	101506416	101506973	558	7	-0.011480476
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_634	cluster_634	chr1	228142436	228142508	73	3	0.102996079
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4420	cluster_4420	chr2	9440485	9441213	729	6	0.037238383
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1257	cluster_1257	chr11	15045560	15045585	26	3	-0.042734524
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2910	cluster_2910	chr16	32066336	32066501	166	2	0.041373344
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4538	cluster_4538	chr2	171859066	171859314	249	2	0.027143405
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6960	cluster_6960	chr7	156610184	156611144	961	3	0.062913074
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_832	cluster_832	chr10	26811813	26812157	345	3	0.093944091
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1718	cluster_1718	chr12	50821454	50821715	262	3	0.013745268
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4897	cluster_4897	chr21	25112208	25112595	388	4	0.054251055
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_900	cluster_900	chr10	33932710	33932729	20	2	-0.022477033
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1715	cluster_1715	chr12	12886895	12887815	921	8	-0.061309439
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_123	cluster_123	chr1	105961280	105961551	272	2	-0.032496993
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1922	cluster_1922	chr12	1594972	1595681	710	4	0.043206154
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6163	cluster_6163	chr6	117914912	117915632	721	11	0.016966375
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6518	cluster_6518	chr6	152021105	152021316	212	3	0.059909335
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5064	cluster_5064	chr22	20808821	20809329	509	2	-0.024982701
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4532	cluster_4532	chr2	221371474	221371833	360	3	0.015502877
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5024	cluster_5024	chr22	17857944	17858035	92	2	-0.023901857
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6651	cluster_6651	chr6	106427561	106427705	145	3	0.028197967
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5928	cluster_5928	chr5	37675108	37675337	230	2	0.052801687
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2324	cluster_2324	chr13	59862413	59862690	278	2	-0.070097421
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3227	cluster_3227	chr17	13595188	13595542	355	2	-0.024409725
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1764	cluster_1764	chr12	57556865	57557031	167	4	0.045710488
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2004	cluster_2004	chr12	38772832	38772974	143	2	0.054339939
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5336	cluster_5336	chr3	22014815	22015471	657	2	0.030072859
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_7504	cluster_7504	chr8	67151859	67152094	236	2	0.072558145
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5447	cluster_5447	chr4	128502659	128502700	42	2	-0.034925917
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4404	cluster_4404	chr2	5109112	5109242	131	4	-0.034161596
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5252	cluster_5252	chr3	162720731	162720755	25	2	0.01909685
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5656	cluster_5656	chr4	166302860	166303418	559	2	-0.038815357
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4920	cluster_4920	chr21	40667372	40668780	1409	5	0.027287077
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3303	cluster_3303	chr17	37217546	37218224	679	4	-0.028370305
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4141	cluster_4141	chr19	42092721	42092789	69	2	-0.044835746
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_883	cluster_883	chr10	421049	421253	205	2	-0.033963623
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3928	cluster_3928	chr19	7723435	7724064	630	2	-0.036694162
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_3978	cluster_3978	chr19	31149237	31149437	201	3	-0.036936656
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5599	cluster_5599	chr4	170992249	170993065	817	4	0.044142923
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_7095	cluster_7095	chr7	132528050	132528320	271	3	-0.064702969
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1851	cluster_1851	chr12	63314900	63315215	316	2	-0.015637944
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5020	cluster_5020	chr22	43481988	43482091	104	3	-0.027558478
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5977	cluster_5977	chr5	95344136	95344242	107	3	0.060793808
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1921	cluster_1921	chr12	10529991	10530038	48	2	0.013074757
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2355	cluster_2355	chr14	69812779	69813496	718	3	-0.01669596
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1126	cluster_1126	chr10	6511210	6511348	139	3	-0.033032012
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_4551	cluster_4551	chr2	104208216	104208450	235	2	-0.053087412
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_2126	cluster_2126	chr13	38794091	38794097	7	2	0.054376277
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6495	cluster_6495	chr6	25729816	25730314	499	6	0.010966867
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1333	cluster_1333	chr11	95052889	95054381	1493	3	-0.042831806
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_5215	cluster_5215	chr3	197227949	197228555	607	3	0.019791166
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_1564	cluster_1564	chr11	32883517	32883755	239	6	-0.013214527
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6498	cluster_6498	chr6	147727059	147727081	23	2	0.017322151
matched_non_age_window	matched_non_age_0015	matched_non_age_0015__cluster_6087	cluster_6087	chr6	114473009	114473014	6	2	0.055167825
